Condo Name (ID),Address,Status,Last Update,Request Received Date,Review Completion Date,id,detail_uri,index,lob_data_address_line1,lob_data_address_line2,lob_data_address_city,lob_data_address_state,lob_data_address_zip,lob_data_address_country,lob_data_object,lob_data_message
1421 WEST AUGUSTA,CONDOMINIUMS CHICAGO IL 60622 COOK,Accepted Without Conditions,Unavailable,05/04/2010,05/13/2010,IL1122,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_450124&_requestid=816752,7,1421 W AUGUSTA BLVD,"",CHICAGO,IL,60642-3943,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1431-1433 ROSEMONT,CHICAGO IL 60607 -  0000,Accepted With Conditions,Unavailable,Unavailable,Unavailable,000701,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288737&_requestid=816752,7,1431 W ROSEMONT AVE # 1433,"",CHICAGO,IL,60660-1319,US,address,
1435 W BELLE PLAINE AVE,CHICAGO IL 60607 -  0000,Accepted With Conditions,Unavailable,Unavailable,Unavailable,000698,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288734&_requestid=816752,7,1435 W BELLE PLAINE AVE,"",CHICAGO,IL,60613-4972,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1439-41 W AUGUSTA,CONDOMINIUM CHICAGO IL 60622 COOK,Accepted Without Conditions,Unavailable,05/04/2009,05/04/2009,IL0834,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_422604&_requestid=816752,7,1439 W AUGUSTA BLVD # 41,"",CHICAGO,IL,60642,US,address,
1441 W FARWELL,CHICAGO IL 60607 -  0000,Accepted With Conditions,Unavailable,Unavailable,Unavailable,000377,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288422&_requestid=816752,7,1441 W FARWELL AVE,"",CHICAGO,IL,60626-3441,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1442-1444 W FARGO AVENUE,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000602,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288644&_requestid=816752,7,1442 W FARGO AVE # 1444,"",CHICAGO,IL,60626-5975,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1464 W ERIE ST.,ASSOCIATION CHICAGO IL 60642 COOK,Accepted With Conditions,Unavailable,07/25/2011,Unavailable,000055,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_470203&_requestid=816752,7,1464 W ERIE ST,"",CHICAGO,IL,60642-6156,US,address,
1473-1475 WEST IRVING PK RD,1473-1475 W IRVING PARK RD CHICAGO IL 60613 COOK,Accepted Without Conditions,Unavailable,05/08/2013,06/14/2013,002235,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_500304&_requestid=816752,7,1473 W IRVING PARK RD # 1475,"",CHICAGO,IL,60613-2491,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1513 W. FARGO,1513 W. FARGO AVE CHICAGO IL 60626 USA,Accepted Without Conditions,Unavailable,08/14/2013,09/24/2013,002248,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_505384&_requestid=816752,7,1513 W FARGO AVE,"",CHICAGO,IL,60626-5902,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1515 MICHIGAN AVENUE,CHICAGO IL 60605 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000928,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288960&_requestid=816752,7,1515 S MICHIGAN AVE,"",CHICAGO,IL,60605-3275,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1516 N STATE PARKWAY,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000549,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288592&_requestid=816752,7,1516 N STATE PKWY,"",CHICAGO,IL,60610-1677,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1517 WEST BYRON,1517 W. BYRON CHICAGO IL 60613 COOK,Accepted Without Conditions,Unavailable,03/19/2014,04/16/2014,002291,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_514206&_requestid=816752,7,1517 W BYRON ST,"",CHICAGO,IL,60613-2797,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1517-21 N PAULINA,N PAULINA CHICAGO IL 60622 COOK,Accepted Without Conditions,Unavailable,06/29/2015,07/06/2015,002406,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_540632&_requestid=816752,7,1517 N PAULINA ST # 21,"",CHICAGO,IL,60622-2141,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1531 NORTH BOSWORTH,CONDOMINIUMS CHICAGO IL 60622 COOK,Accepted Without Conditions,Unavailable,08/06/2008,08/07/2008,IL0622,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_401543&_requestid=816752,7,1531 N BOSWORTH AVE,"",CHICAGO,IL,60642-7121,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1533 W ARDMORE,1533 WEST ARDMORE CHICAGO IL 60660 COOK,Accepted With Conditions,Unavailable,11/15/2013,12/04/2013,002260,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_508986&_requestid=816752,7,1533 W ARDMORE AVE,"",CHICAGO,IL,60660-4496,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1550 N LAKE SHORE DRIVE,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000762,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288796&_requestid=816752,7,,,,,,,,
1600 MUSEUM PARK,CONDOMINIUM CHICAGO IL 60616 COOK,HUD Accepted,Unavailable,04/28/2009,04/30/2009,IL0831,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_422263&_requestid=816752,7,,,,,,,,
1616 N. BELL,CHICAGO IL 60647 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,002127,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_290082&_requestid=816752,7,1616 N BELL AVE,"",CHICAGO,IL,60647-5428,US,address,
1628 NORTH BOSWORTH,CONDOMINIUM ASSOCIATION CHICAGO IL 60622 COOK,Accepted Without Conditions,Unavailable,05/10/2013,05/28/2013,002231,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_499764&_requestid=816752,7,1628 N BOSWORTH AVE,"",CHICAGO,IL,60642-1417,US,address,
1633 N WESTERN,1633 N WESTERN AVE CHICAGO IL 60647 COOK,Accepted Without Conditions,Unavailable,01/16/2014,02/06/2014,002273,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_511245&_requestid=816752,7,1633 N WESTERN AVE,"",CHICAGO,IL,60647-5327,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1636 WEST MELROSE,LOTS 14&15 B8 GROSS NORTH ADD CHICAGO IL 60614 COOK,Accepted Without Conditions,Unavailable,09/27/2014,09/25/2014,002334,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_524127&_requestid=816752,7,1636 W MELROSE ST,"",CHICAGO,IL,60657-1064,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1640-48 NORTH BURLING,CONDOMINIUM CHICAGO IL 60614 COOK,Accepted Without Conditions,Unavailable,07/01/2012,07/01/2012,001148,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_485046&_requestid=816752,7,1640 N BURLING ST # 48,"",CHICAGO,IL,60614-8600,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1644 W CULLERTON,1644 W. CULLERTON CHICAGO IL 60608 COOK,Accepted Without Conditions,Unavailable,07/28/2015,07/30/2015,002414,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_542291&_requestid=816752,7,1644 W CULLERTON ST,"",CHICAGO,IL,60608-2921,US,address,
1648 W. NORTH,LOT 13 IN FITCH'S SUBDIVISION CHICAGO IL 60622 COOK,Accepted Without Conditions,Unavailable,06/20/2014,06/20/2014,002310,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_518868&_requestid=816752,7,1648 W NORTH AVE,"",CHICAGO,IL,60622-2329,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1648 WEST HOLLYWOOD,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000903,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288935&_requestid=816752,7,1648 W HOLLYWOOD AVE,"",CHICAGO,IL,60660-4013,US,address,
1653 W. CORTLAND,CHICAGO IL 60622 USA,Accepted Without Conditions,Unavailable,03/26/2012,05/07/2012,000200,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_479564&_requestid=816752,7,1653 W CORTLAND ST,"",CHICAGO,IL,60622-1249,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1660 N LASALLE,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000548,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288591&_requestid=816752,7,1660 N LA SALLE DR,"",CHICAGO,IL,60614-6000,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1667 N BISSELL,CHICAGO IL 60607 -  0000,Accepted Without Conditions,Unavailable,Unavailable,Unavailable,000164,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_288222&_requestid=816752,7,1667 N BISSELL ST,"",CHICAGO,IL,60614-5535,US,address,"Default address: The address you entered was found but more information is needed (such as an apartment, suite, or box number) to match to a specific address."
1709-1711 NORTH ROCKWELL,CONDO CHICAGO IL 60647 COOK,HUD Accepted,Unavailable,09/21/2009,09/23/2009,IL0968,https://vip.vba.va.gov/portal/VBAH/VBAHome/condopudsearch?paf_portalId=default&paf_communityId=100002&paf_pageId=500002&paf_dm=full&paf_gear_id=800001&paf_gm=content&paf_ps=_pm_800001%3Dview%26_md_800001%3Dview%26_rp_800001_cpbaction%3D1_viewPudDetails%26_ps_800001%3Dmaximized%26_st_800001%3Dmaximized%26_pid%3D800001%26_rp_800001_sortLetter%3D1_%26_rp_800001_singledetail%3D1_437331&_requestid=816752,7,1709 N ROCKWELL ST # 1711,"",CHICAGO,IL,60647-5219,US,address,
